"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1",1,0,0,0,0.320634920634921,0.159935379644588,0,0.18046357615894,0.987117552334944,0,0.496732026143791,0.00161030595813205,0.523026315789474,0.00163934426229508,0,0,0,0,0,0,0.13911620294599,0.0016366612111293,0.986798679867987,0.00166389351081531,0,0,0,0.00162866449511401,0,0.317535545023697,0.00329489291598023,0,0.372611464968153
"2",0,1,0,0,0,0,0.733652312599681,0,0,0.583056478405316,0,0.128547579298831,0,0.394039735099338,0.411003236245955,0.567612687813022,0,0,0.0465890183028286,0,0.0952380952380952,0.540901502504174,0,0.449013157894737,0,0.607142857142857,0.296235679214403,0.439868204283361,0.237096774193548,0,0.146422628951747,0.642276422764228,0.1424
"3",0,0,1,0,0,0,0,0,0,0,0.20253164556962,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"4",0,0,0,1,0,0,0,0,0.00328407224958949,0.0456769983686786,0,0,0,0,0,0,0,0,1,0,0,0,0.00493421052631579,0,0,0,0,0,0,0.634069400630915,0,0,0.0385232744783307
"5",0.320634920634921,0,0,0,1,0.895765472312704,0,0.894214876033058,0.20450885668277,0,0.00160771704180064,0,1,0,0,0,0,0,0,0,0.0048,0,0.184168012924071,0,0,0,0,0,0,0,0,0,0.0110236220472441
"6",0.159935379644588,0,0,0,0.895765472312704,1,0,1,0.0939044481054366,0,0,0,0.70364238410596,0,0,0,0,0,0,0,0,0,0.0961857379767828,0,0,0,0,0,0,0,0,0,0
"7",0,0.733652312599681,0,0,0,0,1,0,0,0.349840255591054,0,0.30952380952381,0,0.0887096774193548,0.824451410658307,0.998384491114701,0,0,0.0256821829855538,0,0.0930979133226324,0.165605095541401,0,0.109324758842444,0,1,0.662337662337662,0.1,0.620214395099541,0,0.200320512820513,1,0.00625978090766823
"8",0.18046357615894,0,0,0,0.894214876033058,1,0,1,0.0986842105263158,0,0.0033500837520938,0,0.714759535655058,0,0,0,0,0,0,0,0.0033500837520938,0,0.0889261744966443,0,0,0,0,0,0,0.0016260162601626,0,0,0.00477707006369427
"9",0.987117552334944,0,0,0.00328407224958949,0.20450885668277,0.0939044481054366,0,0.0986842105263158,1,0,0.634304207119741,0,0.392739273927393,0,0,0,0,0,0,0,0.132231404958678,0,1,0,0,0,0,0,0,0.45324881141046,0,0,0.4144
"10",0,0.583056478405316,0,0.0456769983686786,0,0,0.349840255591054,0,0,1,0.0099009900990099,0.22495894909688,0,0.516556291390728,0.115072933549433,0.178512396694215,0,0,0.181208053691275,0,0.23873121869783,0.582089552238806,0.00496688741721854,0.500823723228995,0,0.345276872964169,0.102941176470588,0.491749174917492,0.10828025477707,0.0110062893081761,0.291181364392679,0.299003322259136,0.61637239165329
