"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1",1,0.00647249190938511,0.00318471337579618,0.217532467532468,0.649206349206349,0.607431340872375,0.00156739811912226,0.619205298013245,1,0.0275526742301459,0.553921568627451,0.0209339774557166,0.764802631578947,0.0524590163934426,0.00157977883096367,0.00483091787439614,0.00326797385620915,0.00161290322580645,0.198036006546645,0.00933125972006221,0.176759410801964,0.0180032733224223,1,0.0399334442595674,0,0.00317965023847377,0.00498338870431894,0.0423452768729642,0.00627943485086342,0.464454976303318,0.0395387149917628,0.0032520325203252,0.436305732484076
"2",0.00647249190938511,1,0,0.0132450331125828,0,0,0.976076555023923,0,0,0.906976744186046,0.0581583198707593,0.926544240400668,0,0.899006622516556,0.970873786407767,0.971619365609349,0,0,0.149750415973378,0,0.765188834154351,0.954924874791319,0.00837520938023451,0.911184210526316,0,0.977272727272727,0.962356792144026,0.915980230642504,0.959677419354839,0.0063391442155309,0.895174708818636,0.978861788617886,0.4368
"3",0.00318471337579618,0,1,0.00317965023847377,0,0,0,0,0.00636942675159236,0,0.257911392405063,0,0,0,0,0,1,1,0.00158227848101266,1,0,0,0.0064,0,1,0,0,0,0,0.0107197549770291,0,0,0
"4",0.217532467532468,0.0132450331125828,0.00317965023847377,1,0,0,0.00478468899521531,0,0.333333333333333,0.107667210440457,0.329489291598023,0.0356564019448947,0.0133779264214047,0.088379705400982,0.0095389507154213,0.00481540930979133,0.00165837479270315,0.00328947368421053,1,0.00312989045383412,0.110927152317881,0.0502431118314425,0.348684210526316,0.07,0.00324149108589951,0.0065359477124183,0.0114942528735632,0.0764227642276423,0.0110062893081761,0.872239747634069,0.0558375634517767,0.00325732899022801,0.285714285714286
"5",0.649206349206349,0,0,0,1,1,0,1,0.523349436392915,0,0.189710610932476,0,1,0.0016260162601626,0,0,0,0,0,0,0.056,0,0.489499192245557,0.00162337662337662,0,0,0,0,0,0.10355486862442,0,0,0.138582677165354
"6",0.607431340872375,0,0,0,1,1,0,1,0.492586490939044,0,0.173983739837398,0,0.948675496688742,0.0016366612111293,0,0,0,0,0,0,0.0466666666666667,0,0.472636815920398,0.00165289256198347,0,0,0,0,0,0.0701754385964912,0,0,0.140575079872204
"7",0.00156739811912226,0.976076555023923,0,0.00478468899521531,0,0,1,0,0,0.859424920127795,0.0576923076923077,0.926984126984127,0,0.846774193548387,0.998432601880878,1,0,0,0.131621187800963,0,0.764044943820225,0.910828025477707,0.00325732899022801,0.871382636655949,0,1,0.99025974025974,0.870967741935484,0.987748851454824,0,0.891025641025641,1,0.375586854460094
"8",0.619205298013245,0,0,0,1,1,0,1,0.503289473684211,0,0.170854271356784,0,0.948590381426202,0,0,0,0,0,0,0,0.0485762144053601,0,0.48489932885906,0,0,0,0,0,0,0.0731707317073171,0,0,0.151273885350318
"9",1,0,0.00636942675159236,0.333333333333333,0.523349436392915,0.492586490939044,0,0.503289473684211,1,0.032626427406199,0.686084142394822,0.0230642504118616,0.651815181518152,0.0443349753694581,0.00160513643659711,0,0.00656814449917898,0.00638977635782748,0.280327868852459,0.0125786163522013,0.175206611570248,0.00821018062397373,1,0.033167495854063,0,0,0.00326797385620915,0.0281456953642384,0.00320512820512821,0.592709984152139,0.0334448160535117,0,0.488
"10",0.0275526742301459,0.906976744186046,0,0.107667210440457,0,0,0.859424920127795,0,0.032626427406199,1,0.0907590759075908,0.896551724137931,0,0.950331125827815,0.842787682333874,0.836363636363636,0,0,0.228187919463087,0,0.81135225375626,0.953565505804312,0.0513245033112583,0.940691927512356,0,0.877850162866449,0.848039215686274,0.938943894389439,0.845541401273885,0.0644654088050314,0.911813643926789,0.86046511627907,0.653290529695024
"11",0.553921568627451,0.0581583198707593,0.257911392405063,0.329489291598023,0.189710610932476,0.173983739837398,0.0576923076923077,0.170854271356784,0.686084142394822,0.0907590759075908,1,0.0909090909090909,0.253756260434057,0.121911037891269,0.0336538461538462,0.0527182866556837,0.268976897689769,0.258706467661692,0.289517470881864,0.289556962025316,0.244147157190635,0.0695364238410596,0.663879598662207,0.107794361525705,0.224719101123595,0.0482315112540193,0.0653266331658292,0.0891410048622366,0.0574162679425837,0.556618819776715,0.1,0.0513245033112583,0.563812600969305
"12",0.0209339774557166,0.926544240400668,0,0.0356564019448947,0,0,0.926984126984127,0,0.0230642504118616,0.896551724137931,0.0909090909090909,1,0.00165562913907285,0.939597315436242,0.928571428571429,0.921951219512195,0,0,0.151315789473684,0,0.939698492462312,0.948333333333333,0.0283333333333333,0.951827242524917,0,0.940226171243942,0.932432432432432,0.951907131011609,0.950479233226837,0.0300157977883096,1,0.941569282136895,0.493569131832797
"13",0.764802631578947,0,0,0.0133779264214047,1,0.948675496688742,0,0.948590381426202,0.651815181518152,0,0.253756260434057,0.00165562913907285,1,0.00500834724540901,0,0,0,0,0.0117252931323283,0,0.0744500846023689,0,0.630872483221476,0.00496688741721854,0,0,0,0.00166389351081531,0,0.1328,0.0050761421319797,0,0.207455429497569
"14",0.0524590163934426,0.899006622516556,0,0.088379705400982,0.0016260162601626,0.0016366612111293,0.846774193548387,0,0.0443349753694581,0.950331125827815,0.121911037891269,0.939597315436242,0.00500834724540901,1,0.838235294117647,0.836666666666667,0,0,0.211666666666667,0,0.862582781456954,1,0.0636515912897822,1,0,0.864820846905538,0.838063439065108,1,0.853697749196141,0.0657051282051282,0.96661101836394,0.86088379705401,0.570274636510501
"15",0.00157977883096367,0.970873786407767,0,0.0095389507154213,0,0,0.998432601880878,0,0.00160513643659711,0.842787682333874,0.0336538461538462,0.928571428571429,0,0.838235294117647,1,0.998389694041868,0,0,0.128246753246753,0,0.760450160771704,0.902912621359223,0.00483870967741936,0.861066235864297,0,0.998394863563403,1,0.86741214057508,0.998454404945904,0,0.890728476821192,0.998410174880763,0.423676012461059
"16",0.00483091787439614,0.971619365609349,0,0.00481540930979133,0,0,1,0,0,0.836363636363636,0.0527182866556837,0.921951219512195,0,0.836666666666667,0.998389694041868,1,0,0,0.124378109452736,0,0.764415156507414,0.898333333333333,0.0066334991708126,0.86326194398682,0,1,0.991830065359477,0.864909390444811,0.988782051282051,0,0.892436974789916,1,0.45859872611465
"17",0.00326797385620915,0,1,0.00165837479270315,0,0,0,0,0.00656814449917898,0,0.268976897689769,0,0,0,0,0,1,1,0.00330578512396694,1,0,0,0.00672268907563025,0,1,0,0,0,0,0.0111464968152866,0,0,0.00319488817891374
"18",0.00161290322580645,0,1,0.00328947368421053,0,0,0,0,0.00638977635782748,0,0.258706467661692,0,0,0,0,0,1,1,0.00163934426229508,1,0.00163398692810458,0,0.00649350649350649,0,1,0,0,0,0,0.00955414012738853,0,0,0.00320512820512821
"19",0.198036006546645,0.149750415973378,0.00158227848101266,1,0,0,0.131621187800963,0,0.280327868852459,0.228187919463087,0.289517470881864,0.151315789473684,0.0117252931323283,0.211666666666667,0.128246753246753,0.124378109452736,0.00330578512396694,0.00163934426229508,1,0.00159489633173844,0.213464696223317,0.178333333333333,0.298831385642738,0.204248366013072,0.00165289256198347,0.12741935483871,0.122689075630252,0.193708609271523,0.12741935483871,0.758785942492013,0.185689948892675,0.118530884808013,0.242375601926164
"20",0.00933125972006221,0,1,0.00312989045383412,0,0,0,0,0.0125786163522013,0,0.289556962025316,0,0,0,0,0,1,1,0.00159489633173844,1,0.00158478605388273,0,0.0126782884310618,0,1,0,0,0,0,0.0153609831029186,0,0,0.00152905198776758
"21",0.176759410801964,0.765188834154351,0,0.110927152317881,0.056,0.0466666666666667,0.764044943820225,0.0485762144053601,0.175206611570248,0.81135225375626,0.244147157190635,0.939698492462312,0.0744500846023689,0.862582781456954,0.760450160771704,0.764415156507414,0,0.00163398692810458,0.213464696223317,0.00158478605388273,1,0.83801652892562,0.171334431630972,0.883031301482702,0,0.768472906403941,0.782312925170068,0.855973813420622,0.77567140600316,0.122977346278317,0.971186440677966,0.764607679465776,0.553054662379421
"22",0.0180032733224223,0.954924874791319,0,0.0502431118314425,0,0,0.910828025477707,0,0.00821018062397373,0.953565505804312,0.0695364238410596,0.948333333333333,0,1,0.902912621359223,0.898333333333333,0,0,0.178333333333333,0,0.83801652892562,1,0.0232558139534884,1,0,0.923948220064725,0.896959459459459,1,0.908212560386473,0.0305466237942122,0.959390862944162,0.917218543046358,0.461912479740681
"23",1,0.00837520938023451,0.0064,0.348684210526316,0.489499192245557,0.472636815920398,0.00325732899022801,0.48489932885906,1,0.0513245033112583,0.663879598662207,0.0283333333333333,0.630872483221476,0.0636515912897822,0.00483870967741936,0.0066334991708126,0.00672268907563025,0.00649350649350649,0.298831385642738,0.0126782884310618,0.171334431630972,0.0232558139534884,1,0.0517529215358932,0,0.00162337662337662,0.00166666666666667,0.0492610837438424,0.00647249190938511,0.610576923076923,0.0499168053244592,0.00495867768595041,0.503225806451613
"24",0.0399334442595674,0.911184210526316,0,0.07,0.00162337662337662,0.00165289256198347,0.871382636655949,0,0.033167495854063,0.940691927512356,0.107794361525705,0.951827242524917,0.00496688741721854,1,0.861066235864297,0.86326194398682,0,0,0.204248366013072,0,0.883031301482702,1,0.0517529215358932,1,0,0.882838283828383,0.861204013377926,1,0.8743961352657,0.0564263322884013,0.967905405405405,0.878289473684211,0.563011456628478
"25",0,0,1,0.00324149108589951,0,0,0,0,0,0,0.224719101123595,0,0,0,0,0,1,1,0.00165289256198347,1,0,0,0,0,1,0,0,0,0,0.00618238021638331,0,0,0
"26",0.00317965023847377,0.977272727272727,0,0.0065359477124183,0,0,1,0,0,0.877850162866449,0.0482315112540193,0.940226171243942,0,0.864820846905538,0.998394863563403,1,0,0,0.12741935483871,0,0.768472906403941,0.923948220064725,0.00162337662337662,0.882838283828383,0,1,0.991816693944354,0.889802631578947,0.988835725677831,0.00155038759689922,0.909395973154362,1,0.375198728139905
"27",0.00498338870431894,0.962356792144026,0,0.0114942528735632,0,0,0.99025974025974,0,0.00326797385620915,0.848039215686274,0.0653266331658292,0.932432432432432,0,0.838063439065108,1,0.991830065359477,0,0,0.122689075630252,0,0.782312925170068,0.896959459459459,0.00166666666666667,0.861204013377926,0,0.991816693944354,1,0.859560067681895,1,0.00318979266347687,0.903878583473862,0.993333333333333,0.402555910543131
"28",0.0423452768729642,0.915980230642504,0,0.0764227642276423,0,0,0.870967741935484,0,0.0281456953642384,0.938943894389439,0.0891410048622366,0.951907131011609,0.00166389351081531,1,0.86741214057508,0.864909390444811,0,0,0.193708609271523,0,0.855973813420622,1,0.0492610837438424,1,0,0.889802631578947,0.859560067681895,1,0.878357030015798,0.0496794871794872,0.971186440677966,0.88099173553719,0.562197092084006
"29",0.00627943485086342,0.959677419354839,0,0.0110062893081761,0,0,0.987748851454824,0,0.00320512820512821,0.845541401273885,0.0574162679425837,0.950479233226837,0,0.853697749196141,0.998454404945904,0.988782051282051,0,0,0.12741935483871,0,0.77567140600316,0.908212560386473,0.00647249190938511,0.8743961352657,0,0.988835725677831,1,0.878357030015798,1,0.00308166409861325,0.918433931484502,0.990353697749196,0.413685847589425
"30",0.464454976303318,0.0063391442155309,0.0107197549770291,0.872239747634069,0.10355486862442,0.0701754385964912,0,0.0731707317073171,0.592709984152139,0.0644654088050314,0.556618819776715,0.0300157977883096,0.1328,0.0657051282051282,0,0,0.0111464968152866,0.00955414012738853,0.758785942492013,0.0153609831029186,0.122977346278317,0.0305466237942122,0.610576923076923,0.0564263322884013,0.00618238021638331,0.00155038759689922,0.00318979266347687,0.0496794871794872,0.00308166409861325,1,0.0550161812297735,0,0.404388714733542
"31",0.0395387149917628,0.895174708818636,0,0.0558375634517767,0,0,0.891025641025641,0,0.0334448160535117,0.911813643926789,0.1,1,0.0050761421319797,0.96661101836394,0.890728476821192,0.892436974789916,0,0,0.185689948892675,0,0.971186440677966,0.959390862944162,0.0499168053244592,0.967905405405405,0,0.909395973154362,0.903878583473862,0.971186440677966,0.918433931484502,0.0550161812297735,1,0.908474576271186,0.512355848434926
