"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1",1,0.111650485436893,0.562101910828026,0.418831168831169,0.893650793650794,0.891760904684976,0.106583072100313,0.889072847682119,1,0.13290113452188,0.717320261437909,0.130434782608696,0.932565789473684,0.159016393442623,0.120063191153239,0.128824476650564,0.571895424836601,0.57741935483871,0.337152209492635,0.572317262830482,0.284779050736498,0.104746317512275,1,0.149750415973378,0.567307692307692,0.112877583465819,0.131229235880399,0.138436482084691,0.120879120879121,0.652448657187994,0.1499176276771,0.11219512195122,0.522292993630573
"2",0.111650485436893,1,0.395604395604396,0.665562913907285,0.0307941653160454,0.0264900662251656,1,0.0269814502529511,0.12987012987013,0.990033222591362,0.373182552504039,0.988313856427379,0.0301507537688442,0.986754966887417,1,1,0.404643449419569,0.403536977491961,0.768718801996672,0.396551724137931,0.873563218390805,1,0.165829145728643,0.990131578947368,0.402912621359223,1,1,0.990115321252059,1,0.458003169572108,0.985024958402662,1,0.6192
"3",0.562101910828026,0.395604395604396,1,0.759936406995231,0.454545454545455,0.420634920634921,0.409160305343511,0.41838351822504,0.668789808917197,0.45324881141046,0.878164556962025,0.448818897637795,0.453674121405751,0.44620253164557,0.453435114503817,0.448330683624801,1,1,0.64873417721519,1,0.515923566878981,0.413629160063391,0.6352,0.426307448494453,1,0.422535211267606,0.461538461538462,0.428120063191153,0.452307692307692,0.826952526799387,0.448051948051948,0.438291139240506,0.63944530046225
"4",0.418831168831169,0.665562913907285,0.759936406995231,1,0.336012861736334,0.287096774193548,0.66347687400319,0.289473684210526,0.513957307060755,0.735725938009788,0.782537067545305,0.709886547811994,0.285953177257525,0.72013093289689,0.701112877583466,0.701444622792937,0.766169154228856,0.753289473684211,1,0.76056338028169,0.733443708609272,0.670988654781199,0.529605263157895,0.7,0.756888168557536,0.67483660130719,0.697865353037767,0.702439024390244,0.696540880503145,0.89589905362776,0.705583756345178,0.684039087947883,0.756019261637239
"5",0.893650793650794,0.0307941653160454,0.454545454545455,0.336012861736334,1,1,0.0376175548589342,1,0.85024154589372,0.054140127388535,0.583601286173633,0.0487012987012987,1,0.0552845528455285,0.0391236306729265,0.0401929260450161,0.450567260940032,0.472843450479233,0.238952536824877,0.462006079027356,0.1632,0.0355987055016181,0.831987075928918,0.0503246753246753,0.454689984101749,0.0394321766561514,0.0373376623376623,0.0533117932148627,0.0376175548589342,0.554868624420402,0.0506535947712418,0.0372168284789644,0.398425196850394
"6",0.891760904684976,0.0264900662251656,0.420634920634921,0.287096774193548,1,1,0.0240770465489567,1,0.845140032948929,0.040983606557377,0.559349593495935,0.0415282392026578,1,0.0507364975450082,0.0224358974358974,0.033112582781457,0.425742574257426,0.429508196721311,0.215686274509804,0.423861852433281,0.15,0.0293637846655791,0.827529021558872,0.0429752066115702,0.420195439739414,0.0291734197730956,0.0264462809917355,0.0426229508196721,0.0282574568288854,0.486443381180223,0.0464344941956882,0.0275526742301459,0.400958466453674
"7",0.106583072100313,1,0.409160305343511,0.66347687400319,0.0376175548589342,0.0240770465489567,1,0.0264462809917355,0.122641509433962,0.988817891373802,0.368589743589744,0.988888888888889,0.0323624595469256,0.985483870967742,1,1,0.4064,0.400943396226415,0.764044943820225,0.412942989214176,0.884430176565008,1,0.153094462540717,0.988745980707395,0.411214953271028,1,1,0.988709677419355,1,0.447530864197531,0.983974358974359,1,0.597809076682316
"8",0.889072847682119,0.0269814502529511,0.41838351822504,0.289473684210526,1,1,0.0264462809917355,1,0.845394736842105,0.0417362270450751,0.547738693467337,0.0420875420875421,1,0.0436974789915966,0.0266222961730449,0.0252525252525253,0.408333333333333,0.419031719532554,0.21630615640599,0.413290113452188,0.14572864321608,0.0264900662251656,0.825503355704698,0.0420168067226891,0.416803953871499,0.021630615640599,0.027072758037225,0.0435510887772194,0.0292207792207792,0.476422764227642,0.0411663807890223,0.0285714285714286,0.390127388535032
"9",1,0.12987012987013,0.668789808917197,0.513957307060755,0.85024154589372,0.845140032948929,0.122641509433962,0.845394736842105,1,0.163132137030995,0.818770226537217,0.14497528830313,0.887788778877888,0.180623973727422,0.147672552166934,0.145454545454545,0.669950738916256,0.664536741214057,0.40655737704918,0.671383647798742,0.295867768595041,0.126436781609195,1,0.160862354892206,0.671497584541063,0.133122028526149,0.160130718954248,0.150662251655629,0.144230769230769,0.751188589540412,0.165551839464883,0.136666666666667,0.584
"10",0.13290113452188,0.990033222591362,0.45324881141046,0.735725938009788,0.054140127388535,0.040983606557377,0.988817891373802,0.0417362270450751,0.163132137030995,1,0.425742574257426,0.986863711001642,0.0429752066115702,0.990066225165563,0.987034035656402,0.986776859504132,0.448844884488449,0.447325769854133,0.828859060402685,0.454258675078864,0.884808013355593,0.988391376451078,0.205298013245033,0.986820428336079,0.452950558213716,0.990228013029316,0.988562091503268,0.988448844884488,0.990445859872611,0.507861635220126,0.981697171381032,0.990033222591362,0.731942215088282
"11",0.717320261437909,0.373182552504039,0.878164556962025,0.782537067545305,0.583601286173633,0.559349593495935,0.368589743589744,0.547738693467337,0.818770226537217,0.425742574257426,1,0.408264462809917,0.580968280467446,0.443163097199341,0.373397435897436,0.405271828665568,0.884488448844885,0.877280265339967,0.665557404326123,0.903481012658228,0.531772575250836,0.372516556291391,0.801003344481605,0.412935323383085,0.874799357945425,0.366559485530547,0.407035175879397,0.405186385737439,0.393939393939394,0.917065390749601,0.421666666666667,0.387417218543046,0.780290791599354
"12",0.130434782608696,0.988313856427379,0.448818897637795,0.709886547811994,0.0487012987012987,0.0415282392026578,0.988888888888889,0.0420875420875421,0.14497528830313,0.986863711001642,0.408264462809917,1,0.043046357615894,0.993288590604027,0.988636363636364,0.988617886178862,0.444444444444444,0.431818181818182,0.799342105263158,0.45016077170418,0.946398659966499,0.993333333333333,0.181666666666667,0.995016611295681,0.445350734094617,0.988691437802908,0.989864864864865,0.998341625207297,0.993610223642173,0.494470774091627,1,0.991652754590985,0.641479099678457
"13",0.932565789473684,0.0301507537688442,0.453674121405751,0.285953177257525,1,1,0.0323624595469256,1,0.887788778877888,0.0429752066115702,0.580968280467446,0.043046357615894,1,0.0500834724540902,0.0275974025974026,0.0313014827018122,0.449324324324324,0.459731543624161,0.197654941373534,0.456730769230769,0.160744500846024,0.0218120805369128,0.880872483221476,0.0447019867549669,0.446280991735537,0.0309951060358891,0.0338983050847458,0.0449251247920133,0.0305958132045089,0.5136,0.0490693739424704,0.0304568527918782,0.403565640194489
"14",0.159016393442623,0.986754966887417,0.44620253164557,0.72013093289689,0.0552845528455285,0.0507364975450082,0.985483870967742,0.0436974789915966,0.180623973727422,0.990066225165563,0.443163097199341,0.993288590604027,0.0500834724540902,1,0.985294117647059,0.988333333333333,0.445561139028476,0.434276206322795,0.821666666666667,0.441640378548896,0.902317880794702,1,0.212730318257956,1,0.443548387096774,0.985342019543974,0.989983305509182,1,0.988745980707395,0.520833333333333,0.996661101836394,0.985270049099836,0.670436187399031
"15",0.120063191153239,1,0.453435114503817,0.701112877583466,0.0391236306729265,0.0224358974358974,1,0.0266222961730449,0.147672552166934,0.987034035656402,0.373397435897436,0.988636363636364,0.0275974025974026,0.985294117647059,1,1,0.458401305057096,0.44264943457189,0.800324675324675,0.450076804915515,0.884244372990354,1,0.17741935483871,0.988691437802908,0.456692913385827,1,1,0.988817891373802,1,0.474339035769829,0.983443708609272,1,0.632398753894081
"16",0.128824476650564,1,0.448330683624801,0.701444622792937,0.0401929260450161,0.033112582781457,1,0.0252525252525253,0.145454545454545,0.986776859504132,0.405271828665568,0.988617886178862,0.0313014827018122,0.988333333333333,1,1,0.452145214521452,0.443163097199341,0.807628524046434,0.454113924050633,0.889621087314662,1,0.175787728026534,0.991762767710049,0.445705024311183,1,1,0.991762767710049,1,0.489698890649762,0.98655462184874,1,0.668789808917197
"17",0.571895424836601,0.404643449419569,1,0.766169154228856,0.450567260940032,0.425742574257426,0.4064,0.408333333333333,0.669950738916256,0.448844884488449,0.884488448844885,0.444444444444444,0.449324324324324,0.445561139028476,0.458401305057096,0.452145214521452,1,1,0.669421487603306,1,0.525790349417637,0.414023372287145,0.638655462184874,0.429284525790349,1,0.43042071197411,0.463743676222597,0.427860696517413,0.465489566613162,0.829617834394904,0.448630136986301,0.424793388429752,0.646964856230032
"18",0.57741935483871,0.403536977491961,1,0.753289473684211,0.472843450479233,0.429508196721311,0.400943396226415,0.419031719532554,0.664536741214057,0.447325769854133,0.877280265339967,0.431818181818182,0.459731543624161,0.434276206322795,0.44264943457189,0.443163097199341,1,1,0.654098360655738,1,0.501633986928105,0.402960526315789,0.644480519480519,0.412903225806452,1,0.414239482200647,0.455592105263158,0.412724306688418,0.447784810126582,0.831210191082803,0.434056761268781,0.423140495867769,0.637820512820513
"19",0.337152209492635,0.768718801996672,0.64873417721519,1,0.238952536824877,0.215686274509804,0.764044943820225,0.21630615640599,0.40655737704918,0.828859060402685,0.665557404326123,0.799342105263158,0.197654941373534,0.821666666666667,0.800324675324675,0.807628524046434,0.669421487603306,0.654098360655738,1,0.661881977671451,0.802955665024631,0.781666666666667,0.424040066777963,0.797385620915033,0.654545454545455,0.77258064516129,0.796638655462185,0.801324503311258,0.793548387096774,0.795527156549521,0.802385008517888,0.776293823038397,0.68860353130016
"20",0.572317262830482,0.396551724137931,1,0.76056338028169,0.462006079027356,0.423861852433281,0.412942989214176,0.413290113452188,0.671383647798742,0.454258675078864,0.903481012658228,0.45016077170418,0.456730769230769,0.441640378548896,0.450076804915515,0.454113924050633,1,1,0.661881977671451,1,0.5229793977813,0.408,0.6513470681458,0.423756019261637,1,0.424100156494523,0.46422893481717,0.428571428571429,0.458143074581431,0.829493087557604,0.454976303317536,0.428346456692913,0.651376146788991
"21",0.284779050736498,0.873563218390805,0.515923566878981,0.733443708609272,0.1632,0.15,0.884430176565008,0.14572864321608,0.295867768595041,0.884808013355593,0.531772575250836,0.946398659966499,0.160744500846024,0.902317880794702,0.884244372990354,0.889621087314662,0.525790349417637,0.501633986928105,0.802955665024631,0.5229793977813,1,0.879338842975207,0.319604612850082,0.917627677100494,0.507340946166395,0.876847290640394,0.906462585034014,0.891980360065466,0.878357030015798,0.56957928802589,0.976271186440678,0.869782971619366,0.667202572347267
"22",0.104746317512275,1,0.413629160063391,0.670988654781199,0.0355987055016181,0.0293637846655791,1,0.0264900662251656,0.126436781609195,0.988391376451078,0.372516556291391,0.993333333333333,0.0218120805369128,1,1,1,0.414023372287145,0.402960526315789,0.781666666666667,0.408,0.879338842975207,1,0.154485049833887,1,0.407960199004975,1,1,1,1,0.47427652733119,0.993231810490694,1,0.588330632090762
"23",1,0.165829145728643,0.6352,0.529605263157895,0.831987075928918,0.827529021558872,0.153094462540717,0.825503355704698,1,0.205298013245033,0.801003344481605,0.181666666666667,0.880872483221476,0.212730318257956,0.17741935483871,0.175787728026534,0.638655462184874,0.644480519480519,0.424040066777963,0.6513470681458,0.319604612850082,0.154485049833887,1,0.200333889816361,0.629449838187702,0.159090909090909,0.181666666666667,0.192118226600985,0.179611650485437,0.75801282051282,0.202995008319468,0.166942148760331,0.606451612903226
"24",0.149750415973378,0.990131578947368,0.426307448494453,0.7,0.0503246753246753,0.0429752066115702,0.988745980707395,0.0420168067226891,0.160862354892206,0.986820428336079,0.412935323383085,0.995016611295681,0.0447019867549669,1,0.988691437802908,0.991762767710049,0.429284525790349,0.412903225806452,0.797385620915033,0.423756019261637,0.917627677100494,1,0.200333889816361,1,0.42200328407225,0.99009900990099,0.993311036789298,1,0.99194847020934,0.498432601880878,0.996621621621622,0.988486842105263,0.67430441898527
"25",0.567307692307692,0.402912621359223,1,0.756888168557536,0.454689984101749,0.420195439739414,0.411214953271028,0.416803953871499,0.671497584541063,0.452950558213716,0.874799357945425,0.445350734094617,0.446280991735537,0.443548387096774,0.456692913385827,0.445705024311183,1,1,0.654545454545455,1,0.507340946166395,0.407960199004975,0.629449838187702,0.42200328407225,1,0.4352,0.465686274509804,0.423014586709887,0.4609375,0.820710973724884,0.44281045751634,0.431340872374798,0.631987577639752
"26",0.112877583465819,1,0.422535211267606,0.67483660130719,0.0394321766561514,0.0291734197730956,1,0.021630615640599,0.133122028526149,0.990228013029316,0.366559485530547,0.988691437802908,0.0309951060358891,0.985342019543974,1,1,0.43042071197411,0.414239482200647,0.77258064516129,0.424100156494523,0.876847290640394,1,0.159090909090909,0.99009900990099,0.4352,1,1,0.990131578947368,1,0.46046511627907,0.98489932885906,1,0.58664546899841
"27",0.131229235880399,1,0.461538461538462,0.697865353037767,0.0373376623376623,0.0264462809917355,1,0.027072758037225,0.160130718954248,0.988562091503268,0.407035175879397,0.989864864864865,0.0338983050847458,0.989983305509182,1,1,0.463743676222597,0.455592105263158,0.796638655462185,0.46422893481717,0.906462585034014,1,0.181666666666667,0.993311036789298,0.465686274509804,1,1,0.989847715736041,1,0.496012759170654,0.986509274873524,1,0.62779552715655
