"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
"1",1,0.00323624595469256,0,0.012987012987013,0.444444444444444,0.387722132471729,0,0.410596026490066,0.996779388083736,0.0162074554294976,0.537581699346405,0.0128824476650564,0.603618421052632,0.0360655737704918,0,0,0,0,0.0229132569558101,0.0015552099533437,0.166939443535188,0.0114566284779051,0.996699669966997,0.0299500831946755,0,0,0.00166112956810631,0.0293159609120521,0.00156985871271586,0.36650868878357,0.028006589785832,0,0.417197452229299
"2",0.00323624595469256,1,0,0.00165562913907285,0,0,0.84688995215311,0,0,0.740863787375415,0.00646203554119548,0.450751252086811,0,0.607615894039735,0.663430420711974,0.722871452420701,0,0,0.0965058236272879,0,0.346469622331691,0.731218697829716,0.0033500837520938,0.618421052631579,0,0.75974025974026,0.60392798690671,0.630971993410214,0.551612903225806,0,0.434276206322795,0.780487804878049,0.2576
"3",0,0,1,0,0,0,0,0,0.00159235668789809,0,0.251582278481013,0,0,0,0,0,1,1,0,1,0,0,0.0016,0,1,0,0,0,0,0,0,0,0
"4",0.012987012987013,0.00165562913907285,0,1,0,0,0,0,0.0656814449917898,0.0603588907014682,0.0807248764415156,0.00162074554294976,0.00334448160535117,0.016366612111293,0,0,0,0,1,0,0.00827814569536424,0.0145867098865478,0.0723684210526316,0.00833333333333333,0,0,0,0.0113821138211382,0,0.689274447949527,0.00338409475465313,0,0.0882825040128411
"5",0.444444444444444,0,0,0,1,0.993485342019544,0,0.993388429752066,0.323671497584541,0,0.0562700964630225,0,1,0,0,0,0,0,0,0,0.0224,0,0.290791599353796,0,0,0,0,0,0,0.035548686244204,0,0,0.0409448818897638
"6",0.387722132471729,0,0,0,0.993485342019544,1,0,1,0.265238879736409,0,0.0422764227642276,0,0.874172185430464,0,0,0,0,0,0,0,0.0166666666666667,0,0.252072968490879,0,0,0,0,0,0,0.0223285486443381,0,0,0.023961661341853
"7",0,0.84688995215311,0,0,0,0,1,0,0,0.544728434504792,0.00961538461538462,0.56984126984127,0,0.391935483870968,0.923197492163009,1,0,0,0.0754414125200642,0,0.343499197431782,0.498407643312102,0,0.387459807073955,0,1,0.844155844155844,0.4,0.803981623277182,0,0.480769230769231,1,0.0923317683881064
"8",0.410596026490066,0,0,0,0.993388429752066,1,0,1,0.286184210526316,0,0.0485762144053601,0,0.873963515754561,0,0,0,0,0,0,0,0.0184254606365159,0,0.275167785234899,0,0,0,0,0,0,0.040650406504065,0,0,0.0398089171974522
"9",0.996779388083736,0,0.00159235668789809,0.0656814449917898,0.323671497584541,0.265238879736409,0,0.286184210526316,1,0.0179445350734095,0.671521035598705,0.0164744645799012,0.483498349834984,0.0295566502463054,0.00160513643659711,0,0.00164203612479475,0.00319488817891374,0.0491803278688525,0.00471698113207547,0.163636363636364,0.00328407224958949,1,0.0232172470978441,0,0,0.00326797385620915,0.0182119205298013,0.00320512820512821,0.499207606973059,0.0234113712374582,0,0.464
"10",0.0162074554294976,0.740863787375415,0,0.0603588907014682,0,0,0.544728434504792,0,0.0179445350734095,1,0.0280528052805281,0.551724137931034,0,0.801324503311258,0.390599675850891,0.4,0,0,0.187919463087248,0,0.530884808013356,0.837479270315091,0.0298013245033113,0.780889621087315,0,0.54071661237785,0.387254901960784,0.777227722772277,0.39968152866242,0.0330188679245283,0.597337770382696,0.503322259136213,0.622792937399679
"11",0.537581699346405,0.00646203554119548,0.251582278481013,0.0807248764415156,0.0562700964630225,0.0422764227642276,0.00961538461538462,0.0485762144053601,0.671521035598705,0.0280528052805281,1,0.0727272727272727,0.131886477462437,0.0593080724876442,0.0144230769230769,0.0115321252059308,0.260726072607261,0.250414593698176,0.064891846921797,0.284810126582278,0.21571906354515,0.0231788079470199,0.650501672240803,0.0563847429519071,0.219903691813804,0.0112540192926045,0.0452261306532663,0.0470016207455429,0.0382775119617225,0.433811802232855,0.0766666666666667,0.00993377483443709,0.534733441033926
"12",0.0128824476650564,0.450751252086811,0,0.00162074554294976,0,0,0.56984126984127,0,0.0164744645799012,0.551724137931034,0.0727272727272727,1,0,0.649328859060403,0.662337662337662,0.601626016260163,0,0,0.0592105263157895,0,0.936348408710218,0.64,0.0183333333333333,0.636212624584718,0,0.620355411954766,0.746621621621622,0.656716417910448,0.825878594249201,0.00789889415481832,1,0.631051752921536,0.337620578778135
"13",0.603618421052632,0,0,0.00334448160535117,1,0.874172185430464,0,0.873963515754561,0.483498349834984,0,0.131886477462437,0,1,0.00166944908180301,0,0,0,0,0.0033500837520938,0,0.038917089678511,0,0.463087248322148,0.00165562913907285,0,0,0,0.00166389351081531,0,0.0576,0.00169204737732657,0,0.123176661264182
"14",0.0360655737704918,0.607615894039735,0,0.016366612111293,0,0,0.391935483870968,0,0.0295566502463054,0.801324503311258,0.0593080724876442,0.649328859060403,0.00166944908180301,1,0.274509803921569,0.3,0,0,0.0883333333333333,0,0.698675496688742,1,0.0435510887772194,1,0,0.37785016286645,0.327212020033389,1,0.390675241157556,0.0144230769230769,0.771285475792988,0.381342062193126,0.534733441033926
"15",0,0.663430420711974,0,0,0,0,0.923197492163009,0,0.00160513643659711,0.390599675850891,0.0144230769230769,0.662337662337662,0,0.274509803921569,1,0.977455716586151,0,0,0.0600649350649351,0,0.411575562700965,0.355987055016181,0,0.273021001615509,0,0.935794542536116,1,0.295527156549521,0.939721792890263,0,0.519867549668874,0.933227344992051,0.104361370716511
"16",0,0.722871452420701,0,0,0,0,1,0,0,0.4,0.0115321252059308,0.601626016260163,0,0.3,0.977455716586151,1,0,0,0.0580431177446103,0,0.365733113673806,0.411666666666667,0,0.319604612850082,0,1,0.910130718954248,0.322899505766063,0.865384615384615,0,0.487394957983193,1,0.103503184713376
"17",0,0,1,0,0,0,0,0,0.00164203612479475,0,0.260726072607261,0,0,0,0,0,1,1,0,1,0,0,0.00168067226890756,0,1,0,0,0,0,0,0,0,0
"18",0,0,1,0,0,0,0,0,0.00319488817891374,0,0.250414593698176,0,0,0,0,0,1,1,0,1,0,0,0.00324675324675325,0,1,0,0,0,0,0,0,0,0
"19",0.0229132569558101,0.0965058236272879,0,1,0,0,0.0754414125200642,0,0.0491803278688525,0.187919463087248,0.064891846921797,0.0592105263157895,0.0033500837520938,0.0883333333333333,0.0600649350649351,0.0580431177446103,0,0,1,0,0.0656814449917898,0.0883333333333333,0.0567612687813022,0.0816993464052288,0,0.0709677419354839,0.0436974789915966,0.0695364238410596,0.0483870967741935,0.573482428115016,0.0647359454855196,0.0684474123539232,0.057784911717496
"20",0.0015552099533437,0,1,0,0,0,0,0,0.00471698113207547,0,0.284810126582278,0,0,0,0,0,1,1,0,1,0,0,0.00475435816164818,0,1,0,0,0,0,0.00153609831029186,0,0,0
"21",0.166939443535188,0.346469622331691,0,0.00827814569536424,0.0224,0.0166666666666667,0.343499197431782,0.0184254606365159,0.163636363636364,0.530884808013356,0.21571906354515,0.936348408710218,0.038917089678511,0.698675496688742,0.411575562700965,0.365733113673806,0,0,0.0656814449917898,0,1,0.641322314049587,0.158154859967051,0.701812191103789,0,0.374384236453202,0.520408163265306,0.692307692307692,0.571879936808847,0.0372168284789644,0.967796610169491,0.378964941569282,0.461414790996785
"22",0.0114566284779051,0.731218697829716,0,0.0145867098865478,0,0,0.498407643312102,0,0.00328407224958949,0.837479270315091,0.0231788079470199,0.64,0,1,0.355987055016181,0.411666666666667,0,0,0.0883333333333333,0,0.641322314049587,1,0.0149501661129568,1,0,0.483818770226537,0.398648648648649,1,0.450885668276973,0.00321543408360129,0.741116751269036,0.485099337748344,0.432739059967585
"23",0.996699669966997,0.0033500837520938,0.0016,0.0723684210526316,0.290791599353796,0.252072968490879,0,0.275167785234899,1,0.0298013245033113,0.650501672240803,0.0183333333333333,0.463087248322148,0.0435510887772194,0,0,0.00168067226890756,0.00324675324675325,0.0567612687813022,0.00475435816164818,0.158154859967051,0.0149501661129568,1,0.0400667779632721,0,0,0,0.0344827586206897,0.00161812297734628,0.520833333333333,0.0366056572379368,0,0.474193548387097
"24",0.0299500831946755,0.618421052631579,0,0.00833333333333333,0,0,0.387459807073955,0,0.0232172470978441,0.780889621087315,0.0563847429519071,0.636212624584718,0.00165562913907285,1,0.273021001615509,0.319604612850082,0,0,0.0816993464052288,0,0.701812191103789,1,0.0400667779632721,1,0,0.37953795379538,0.32943143812709,1,0.386473429951691,0.0109717868338558,0.753378378378378,0.378289473684211,0.527004909983633
"25",0,0,1,0,0,0,0,0,0,0,0.219903691813804,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"26",0,0.75974025974026,0,0,0,0,1,0,0,0.54071661237785,0.0112540192926045,0.620355411954766,0,0.37785016286645,0.935794542536116,1,0,0,0.0709677419354839,0,0.374384236453202,0.483818770226537,0,0.37953795379538,0,1,0.862520458265139,0.396381578947368,0.835725677830941,0,0.51510067114094,1,0.0890302066772655
"27",0.00166112956810631,0.60392798690671,0,0,0,0,0.844155844155844,0,0.00326797385620915,0.387254901960784,0.0452261306532663,0.746621621621622,0,0.327212020033389,1,0.910130718954248,0,0,0.0436974789915966,0,0.520408163265306,0.398648648648649,0,0.32943143812709,0,0.862520458265139,1,0.34010152284264,1,0,0.629005059021922,0.865,0.111821086261981
"28",0.0293159609120521,0.630971993410214,0,0.0113821138211382,0,0,0.4,0,0.0182119205298013,0.777227722772277,0.0470016207455429,0.656716417910448,0.00166389351081531,1,0.295527156549521,0.322899505766063,0,0,0.0695364238410596,0,0.692307692307692,1,0.0344827586206897,1,0,0.396381578947368,0.34010152284264,1,0.412322274881517,0.00801282051282051,0.774576271186441,0.388429752066116,0.536348949919225
"29",0.00156985871271586,0.551612903225806,0,0,0,0,0.803981623277182,0,0.00320512820512821,0.39968152866242,0.0382775119617225,0.825878594249201,0,0.390675241157556,0.939721792890263,0.865384615384615,0,0,0.0483870967741935,0,0.571879936808847,0.450885668276973,0.00161812297734628,0.386473429951691,0,0.835725677830941,1,0.412322274881517,1,0,0.694942903752039,0.837620578778135,0.143079315707621
"30",0.36650868878357,0,0,0.689274447949527,0.035548686244204,0.0223285486443381,0,0.040650406504065,0.499207606973059,0.0330188679245283,0.433811802232855,0.00789889415481832,0.0576,0.0144230769230769,0,0,0,0,0.573482428115016,0.00153609831029186,0.0372168284789644,0.00321543408360129,0.520833333333333,0.0109717868338558,0,0,0,0.00801282051282051,0,1,0.00809061488673139,0,0.282131661442006
"31",0.028006589785832,0.434276206322795,0,0.00338409475465313,0,0,0.480769230769231,0,0.0234113712374582,0.597337770382696,0.0766666666666667,1,0.00169204737732657,0.771285475792988,0.519867549668874,0.487394957983193,0,0,0.0647359454855196,0,0.967796610169491,0.741116751269036,0.0366056572379368,0.753378378378378,0,0.51510067114094,0.629005059021922,0.774576271186441,0.694942903752039,0.00809061488673139,1,0.51864406779661,0.395387149917628
"32",0,0.780487804878049,0,0,0,0,1,0,0,0.503322259136213,0.00993377483443709,0.631051752921536,0,0.381342062193126,0.933227344992051,1,0,0,0.0684474123539232,0,0.378964941569282,0.485099337748344,0,0.378289473684211,0,1,0.865,0.388429752066116,0.837620578778135,0,0.51864406779661,1,0.0977564102564103
"33",0.417197452229299,0.2576,0,0.0882825040128411,0.0409448818897638,0.023961661341853,0.0923317683881064,0.0398089171974522,0.464,0.622792937399679,0.534733441033926,0.337620578778135,0.123176661264182,0.534733441033926,0.104361370716511,0.103503184713376,0,0,0.057784911717496,0,0.461414790996785,0.432739059967585,0.474193548387097,0.527004909983633,0,0.0890302066772655,0.111821086261981,0.536348949919225,0.143079315707621,0.282131661442006,0.395387149917628,0.0977564102564103,1
